timestamps,open,high,low,close,volume,amount
2024-03-22,59.076733,59.768646,57.95887,59.439476,65246456.0,3853516800.0
2024-03-25,59.18704,60.51584,58.805767,59.67711,75153576.0,4475128000.0
2024-03-26,59.565292,60.269432,58.38232,59.756336,77630840.0,4618518000.0
2024-03-27,59.43528,60.18597,58.880283,59.7801,83080790.0,4949157000.0
2024-03-28,59.37224,61.898987,59.052803,61.586227,107664980.0,6511315500.0
2024-04-01,60.479374,61.485622,59.65661,61.217857,83422150.0,5064548000.0
2024-04-02,60.518776,61.636654,59.88402,61.360447,83825930.0,5100805000.0
2024-04-03,60.47938,61.513454,58.990063,59.62167,117823510.0,7087218700.0
2024-04-04,59.112186,60.97689,58.656784,60.40194,79598830.0,4758971400.0
2024-04-05,60.195705,61.71219,59.836987,61.33274,70243430.0,4268651800.0
2024-04-08,61.499847,63.01979,60.848576,62.02587,105455070.0,6522240000.0
2024-04-09,61.547127,62.24476,60.6486,61.843666,77493090.0,4771330000.0
2024-04-10,61.822933,63.464935,61.346535,63.13885,92177630.0,5755877000.0
2024-04-11,62.236626,63.67955,61.613144,62.473423,86027016.0,5376747500.0
2024-04-12,62.591236,63.290062,60.61332,61.336693,92076180.0,5704840000.0
2024-04-15,60.751236,61.8632,60.158485,61.154484,70506410.0,4299611000.0
2024-04-16,61.314663,62.431564,60.609398,61.578297,73843830.0,4540176000.0
2024-04-17,61.204353,62.37593,60.625088,61.792187,67464504.0,4149025800.0
2024-04-18,61.543182,62.145397,59.71543,61.031708,110667176.0,6762753000.0
2024-04-19,60.798523,62.654137,60.40551,61.89912,89733940.0,5513192400.0
2024-04-22,61.842644,63.18276,61.275967,62.683365,71768950.0,4467343400.0
2024-04-23,62.05145,63.42122,61.624912,63.027943,77291200.0,4833125400.0
2024-04-24,59.624393,62.197067,59.154736,61.788216,193777500.0,11760570000.0
2024-04-25,68.70221,69.43862,66.5182,68.10567,219414200.0,14962114000.0
2024-04-26,66.610054,67.38777,64.77733,65.80841,154758160.0,10236616000.0
2024-04-29,65.25075,66.81147,63.753967,64.473625,113881440.0,7410545000.0
2024-04-30,64.734604,66.42197,63.946087,64.90139,113644940.0,7387036700.0
2024-05-01,64.927666,66.26696,64.259766,65.99457,82433064.0,5388010000.0
2024-05-02,66.01905,66.75583,63.930405,66.240135,117612130.0,7731392000.0
2024-05-03,65.97966,66.82737,65.09884,66.58077,74210960.0,4906952000.0
2024-05-06,66.38942,68.26614,66.02417,67.828415,95140800.0,6386520000.0
2024-05-07,66.58641,67.626236,66.1614,67.087746,66399428.0,4439827500.0
2024-05-08,66.74008,67.84087,65.94183,67.317474,52072504.0,3486778400.0
2024-05-09,66.20423,67.50701,65.16157,66.79861,101113304.0,6715729000.0
2024-05-10,64.71884,67.28046,64.30289,66.99268,106296904.0,6996857300.0
2024-05-13,66.8898,68.06344,66.18493,67.46798,85258136.0,5725215000.0
2024-05-14,67.22864,68.61986,66.85539,68.32746,91437950.0,6195638000.0
2024-05-15,68.276695,69.60158,67.710175,68.98893,94557864.0,6490862000.0
